GERACAO INDIVIDUO VAR_U VAR_V VAR_W VAR_X VAR_Y VAR_Z AVALIACAO
11 195 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 196 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 197 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 198 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
11 199 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 200 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 201 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 202 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 203 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 204 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 205 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 206 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 207 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 208 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 209 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 210 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 211 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 212 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 213 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 214 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 215 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 216 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 217 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 218 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 219 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 220 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 221 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 222 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 223 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 224 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 225 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
11 226 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 227 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 228 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 229 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 230 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 231 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 232 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 233 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 234 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 235 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 236 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 237 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 238 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 239 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 240 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 241 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 242 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 243 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 244 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 245 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 246 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 247 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 248 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 249 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 250 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 251 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
11 252 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 253 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 254 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 255 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 256 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 257 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 258 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 259 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 260 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 261 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 262 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 263 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 264 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 265 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 266 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 267 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 268 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 269 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 270 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 271 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 272 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
11 273 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 274 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 275 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 276 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 277 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 278 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 279 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 280 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 281 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 282 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 283 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 284 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 285 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
11 286 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 287 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 288 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
11 289 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 290 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 291 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 292 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 293 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 294 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 295 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 296 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 297 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 298 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
11 299 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 300 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
11 301 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 302 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 303 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 304 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 305 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 306 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 307 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 308 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 309 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 310 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 311 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 312 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 313 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 314 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 315 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
11 316 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 317 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 318 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 319 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 320 22,0000 95,2000 5,4000 1,3000 145,0000 4,8000 71,1624
11 321 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 322 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 323 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 324 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
11 325 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 326 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 327 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 328 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 329 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 330 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 331 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 332 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 333 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 334 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 335 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 336 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 337 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 338 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 339 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 340 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 341 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 342 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 343 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 344 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 345 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 346 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 347 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 348 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 349 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
11 350 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 351 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 352 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 353 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 354 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 355 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 356 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 357 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 358 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 359 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 360 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 361 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 362 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 363 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 364 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 365 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 366 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 367 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 368 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 369 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 370 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 371 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 372 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 373 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 374 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 375 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 376 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 377 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 378 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 379 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 380 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 381 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 382 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 383 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 384 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 385 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 386 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 387 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 388 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 389 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 390 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 391 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 392 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 393 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
11 394 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
11 395 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 396 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 397 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 398 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
11 399 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
11 400 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 1 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 2 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 3 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 4 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 5 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 6 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
12 7 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
12 8 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 9 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 10 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 11 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
12 12 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 13 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 14 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 15 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 16 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 17 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 18 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 19 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 20 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 21 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 22 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 23 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 24 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 25 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 26 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 27 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 28 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 29 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 30 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 31 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 32 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 33 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 34 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 35 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 36 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 37 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 38 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 39 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 40 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 41 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
12 42 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 43 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 44 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 45 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 46 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 47 25,2000 95,2000 5,5000 0,5000 145,0000 4,8000 76,4880
12 48 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 49 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 50 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 51 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 52 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 53 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 54 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 55 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 56 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 57 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 58 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 59 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 60 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 61 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 62 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
12 63 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 64 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 65 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 66 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 67 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 68 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 69 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
12 70 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 71 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
12 72 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 73 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 74 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 75 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
12 76 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 77 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 78 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 79 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 80 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 81 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 82 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 83 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 84 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
12 85 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 86 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 87 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 88 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 89 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 90 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 91 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 92 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
12 93 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 94 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
12 95 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 96 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 97 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 98 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 99 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 100 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 101 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 102 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 103 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
12 104 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 105 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 106 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 107 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 108 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 109 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 110 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 111 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 112 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 113 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 114 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 115 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 116 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 117 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
12 118 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 119 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
12 120 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 121 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 122 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 123 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 124 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 125 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 126 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 127 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 128 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 129 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 130 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 131 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 132 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 133 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 134 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 135 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 136 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 137 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
12 138 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 139 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
12 140 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 141 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 142 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 143 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
12 144 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 145 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 146 22,0000 95,2000 5,5000 0,5000 145,0000 4,8000 80,8318
12 147 22,0000 95,2000 1,8000 0,5000 145,0000 4,8000 79,8677
12 148 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 149 22,0000 95,2000 5,0000 0,5000 145,0000 4,8000 80,7778
12 150 22,0000 95,2000 14,6000 0,5000 145,0000 4,8000 77,6511
12 151 22,0000 95,2000 5,4000 0,5000 145,0000 4,8000 80,8229
